timestamp,model,accuracy,precision,f1,Caddisfly_recall,Dipteran_recall,Mayfly_recall,Other_recall,Stonefly_recall,Terrestrial_recall
2026-05-08 16:17:46.134871,old_model,0.553448275862069,0.7855161062836,0.6220882777976962,0.3333333333333333,0.5588235294117647,0.0,0.6031746031746031,0.0,0.4444444444444444
2026-05-08 16:17:46.178230,new_model,0.7741379310344828,0.7444223971186554,0.7469098543918837,0.0,0.9201680672268907,0.0,0.14285714285714285,0.0,0.05555555555555555
